method,category_a,parameter_a,category_b,parameter_b,n,correlation,abs_correlation
pearson,liver,globulin,thyroid,t4,107,0.0646630820450269,0.0646630820450269
pearson,liver,globulin,thyroid,t3,106,-0.005102908288719355,0.005102908288719355
pearson,liver,albumin_globulin_ratio,thyroid,tsh,109,0.07223667667067948,0.07223667667067948
pearson,liver,albumin_globulin_ratio,thyroid,t4,107,0.06982237760952105,0.06982237760952105
pearson,liver,albumin_globulin_ratio,thyroid,t3,106,-0.018150791092426316,0.018150791092426316
pearson,liver,alt,vitamins,vitamin_d,101,-0.2902212449643055,0.2902212449643055
pearson,liver,alt,vitamins,vitamin_b12,93,-0.07370596789724858,0.07370596789724858
pearson,liver,ast,vitamins,vitamin_d,101,-0.28615867395103034,0.28615867395103034
pearson,liver,ast,vitamins,vitamin_b12,93,-0.07451964570938344,0.07451964570938344
pearson,liver,ast_alt_ratio,vitamins,vitamin_d,101,0.22696743969229724,0.22696743969229724
pearson,liver,ast_alt_ratio,vitamins,vitamin_b12,93,-0.02445301396646447,0.02445301396646447
pearson,liver,alkaline_phosphatase,vitamins,vitamin_d,101,-0.30352223985733445,0.30352223985733445
pearson,liver,alkaline_phosphatase,vitamins,vitamin_b12,93,-0.0011135733782371567,0.0011135733782371567
pearson,liver,bilirubin_total,vitamins,vitamin_d,101,-0.06494073399648467,0.06494073399648467
pearson,liver,bilirubin_total,vitamins,vitamin_b12,93,-0.16319396355471388,0.16319396355471388
pearson,liver,bilirubin_direct,vitamins,vitamin_d,101,-0.07397811401700054,0.07397811401700054
pearson,liver,bilirubin_direct,vitamins,vitamin_b12,93,-0.16614554612378726,0.16614554612378726
pearson,liver,bilirubin_indirect,vitamins,vitamin_d,101,-0.061032237440625484,0.061032237440625484
pearson,liver,bilirubin_indirect,vitamins,vitamin_b12,93,-0.15792401926258562,0.15792401926258562
pearson,liver,ggt,vitamins,vitamin_d,101,-0.17301493258490805,0.17301493258490805
pearson,liver,ggt,vitamins,vitamin_b12,93,0.10793979101710638,0.10793979101710638
pearson,liver,total_protein,vitamins,vitamin_d,101,0.00046430308543276086,0.00046430308543276086
pearson,liver,total_protein,vitamins,vitamin_b12,93,0.21381311210974896,0.21381311210974896
pearson,liver,albumin,vitamins,vitamin_d,101,0.15495037402117456,0.15495037402117456
pearson,liver,albumin,vitamins,vitamin_b12,93,0.031761612915907345,0.031761612915907345
pearson,liver,globulin,vitamins,vitamin_d,101,-0.11856775188947125,0.11856775188947125
pearson,liver,globulin,vitamins,vitamin_b12,93,0.2157745943242314,0.2157745943242314
pearson,liver,albumin_globulin_ratio,vitamins,vitamin_d,101,0.1753892044692919,0.1753892044692919
pearson,liver,albumin_globulin_ratio,vitamins,vitamin_b12,93,-0.112295923121325,0.112295923121325
pearson,liver,alt,inflammation,hs_crp,106,-0.04508331944384479,0.04508331944384479
pearson,liver,ast,inflammation,hs_crp,106,-0.06792351272179521,0.06792351272179521
pearson,liver,ast_alt_ratio,inflammation,hs_crp,106,-0.06757490530653745,0.06757490530653745
pearson,liver,alkaline_phosphatase,inflammation,hs_crp,105,0.32220058461331613,0.32220058461331613
pearson,liver,bilirubin_total,inflammation,hs_crp,105,-0.06307156697357494,0.06307156697357494
pearson,liver,bilirubin_direct,inflammation,hs_crp,105,0.09406830997506158,0.09406830997506158
pearson,liver,bilirubin_indirect,inflammation,hs_crp,105,-0.09378989371772253,0.09378989371772253
pearson,liver,ggt,inflammation,hs_crp,105,0.06331027165339788,0.06331027165339788
pearson,liver,total_protein,inflammation,hs_crp,105,-0.19152733570179714,0.19152733570179714
pearson,liver,albumin,inflammation,hs_crp,105,-0.5572610001317198,0.5572610001317198
pearson,liver,globulin,inflammation,hs_crp,105,0.20952439919699933,0.20952439919699933
pearson,liver,albumin_globulin_ratio,inflammation,hs_crp,105,-0.4047706880413753,0.4047706880413753
pearson,liver,alt,cbc,hemoglobin,121,0.34717767296162844,0.34717767296162844
pearson,liver,alt,cbc,wbc,121,0.0655234703278053,0.0655234703278053
pearson,liver,alt,cbc,platelet_count,121,0.010294846744397316,0.010294846744397316
pearson,liver,alt,cbc,hematocrit,87,0.2492058585352774,0.2492058585352774
pearson,liver,alt,cbc,rbc,87,0.1730274588572039,0.1730274588572039
pearson,liver,alt,cbc,mcv,121,0.04739119604613337,0.04739119604613337
pearson,liver,alt,cbc,mch,121,0.16460100425080948,0.16460100425080948
pearson,liver,alt,cbc,mchc,78,0.19507514075652335,0.19507514075652335
pearson,liver,alt,cbc,rdw_cv,121,-0.12305441280331038,0.12305441280331038
pearson,liver,alt,cbc,rdw_sd,121,-0.07817747915580707,0.07817747915580707
pearson,liver,alt,cbc,mpv,103,0.10795284691443602,0.10795284691443602
pearson,liver,ast,cbc,hemoglobin,121,0.26299901643953355,0.26299901643953355
pearson,liver,ast,cbc,wbc,121,-0.042939958084017696,0.042939958084017696
pearson,liver,ast,cbc,platelet_count,121,-0.09707222230218196,0.09707222230218196
pearson,liver,ast,cbc,hematocrit,87,0.2041511789627294,0.2041511789627294
pearson,liver,ast,cbc,rbc,87,0.17078864126694426,0.17078864126694426
pearson,liver,ast,cbc,mcv,121,0.12125608077054902,0.12125608077054902
pearson,liver,ast,cbc,mch,121,0.19552967127864393,0.19552967127864393
pearson,liver,ast,cbc,mchc,78,0.100125491626717,0.100125491626717
pearson,liver,ast,cbc,rdw_cv,121,-0.006874032768357881,0.006874032768357881
pearson,liver,ast,cbc,rdw_sd,121,0.07782759982561949,0.07782759982561949
pearson,liver,ast,cbc,mpv,103,0.029364727920654185,0.029364727920654185
pearson,liver,ast_alt_ratio,cbc,hemoglobin,121,-0.293445202571625,0.293445202571625
pearson,liver,ast_alt_ratio,cbc,wbc,121,-0.20107316257968738,0.20107316257968738
pearson,liver,ast_alt_ratio,cbc,platelet_count,121,-0.005025974848676596,0.005025974848676596
pearson,liver,ast_alt_ratio,cbc,hematocrit,87,-0.17365905486504557,0.17365905486504557
pearson,liver,ast_alt_ratio,cbc,rbc,87,-0.12774147215598416,0.12774147215598416
pearson,liver,ast_alt_ratio,cbc,mcv,121,-0.1516780512273243,0.1516780512273243
pearson,liver,ast_alt_ratio,cbc,mch,121,-0.22939296731104739,0.22939296731104739
pearson,liver,ast_alt_ratio,cbc,mchc,78,-0.1403699058371662,0.1403699058371662
pearson,liver,ast_alt_ratio,cbc,rdw_cv,121,0.2709648737135669,0.2709648737135669
pearson,liver,ast_alt_ratio,cbc,rdw_sd,121,0.12664461781916886,0.12664461781916886
pearson,liver,ast_alt_ratio,cbc,mpv,103,-0.277433782141675,0.277433782141675
pearson,liver,alkaline_phosphatase,cbc,hemoglobin,117,0.00910892218062091,0.00910892218062091
pearson,liver,alkaline_phosphatase,cbc,wbc,117,0.30374610802780666,0.30374610802780666
pearson,liver,alkaline_phosphatase,cbc,platelet_count,117,-0.01023389024652676,0.01023389024652676
pearson,liver,alkaline_phosphatase,cbc,hematocrit,83,0.04036460858788898,0.04036460858788898
pearson,liver,alkaline_phosphatase,cbc,rbc,83,-0.004605463952907759,0.004605463952907759
pearson,liver,alkaline_phosphatase,cbc,mcv,117,-0.010122233673508925,0.010122233673508925
pearson,liver,alkaline_phosphatase,cbc,mch,117,-0.09729589759316873,0.09729589759316873
pearson,liver,alkaline_phosphatase,cbc,mchc,77,-0.15286323966616194,0.15286323966616194
pearson,liver,alkaline_phosphatase,cbc,rdw_cv,117,0.2931589897287577,0.2931589897287577
pearson,liver,alkaline_phosphatase,cbc,rdw_sd,117,0.26048628843564,0.26048628843564
pearson,liver,alkaline_phosphatase,cbc,mpv,100,-0.014910757924357925,0.014910757924357925
pearson,liver,bilirubin_total,cbc,hemoglobin,117,0.3969948133143815,0.3969948133143815
pearson,liver,bilirubin_total,cbc,wbc,117,-0.05492161045913536,0.05492161045913536
pearson,liver,bilirubin_total,cbc,platelet_count,117,-0.20266509937396826,0.20266509937396826
pearson,liver,bilirubin_total,cbc,hematocrit,83,0.1497045385975879,0.1497045385975879
pearson,liver,bilirubin_total,cbc,rbc,83,0.22609995746420739,0.22609995746420739
pearson,liver,bilirubin_total,cbc,mcv,117,0.3028141081060826,0.3028141081060826
pearson,liver,bilirubin_total,cbc,mch,117,0.35342122704612755,0.35342122704612755
pearson,liver,bilirubin_total,cbc,mchc,77,0.05595250876651418,0.05595250876651418
pearson,liver,bilirubin_total,cbc,rdw_cv,117,-0.1701069488741339,0.1701069488741339
pearson,liver,bilirubin_total,cbc,rdw_sd,117,0.026426630515806404,0.026426630515806404
pearson,liver,bilirubin_total,cbc,mpv,100,-0.004168953204020406,0.004168953204020406
pearson,liver,bilirubin_direct,cbc,hemoglobin,117,0.2732119770114183,0.2732119770114183
pearson,liver,bilirubin_direct,cbc,wbc,117,-0.007073944580294835,0.007073944580294835
pearson,liver,bilirubin_direct,cbc,platelet_count,117,-0.21194906069538502,0.21194906069538502
pearson,liver,bilirubin_direct,cbc,hematocrit,83,0.049825385728723956,0.049825385728723956
pearson,liver,bilirubin_direct,cbc,rbc,83,0.16964878470944905,0.16964878470944905
pearson,liver,bilirubin_direct,cbc,mcv,117,0.33684469289378854,0.33684469289378854
pearson,liver,bilirubin_direct,cbc,mch,117,0.34959723235023293,0.34959723235023293
pearson,liver,bilirubin_direct,cbc,mchc,77,0.0905691193239029,0.0905691193239029
pearson,liver,bilirubin_direct,cbc,rdw_cv,117,-0.0646192395884867,0.0646192395884867
pearson,liver,bilirubin_direct,cbc,rdw_sd,117,0.15187844762933872,0.15187844762933872
pearson,liver,bilirubin_direct,cbc,mpv,100,-0.06077213724507721,0.06077213724507721
pearson,liver,bilirubin_indirect,cbc,hemoglobin,117,0.4100117833215103,0.4100117833215103
pearson,liver,bilirubin_indirect,cbc,wbc,117,-0.06318414834383289,0.06318414834383289
pearson,liver,bilirubin_indirect,cbc,platelet_count,117,-0.1940672352653697,0.1940672352653697
pearson,liver,bilirubin_indirect,cbc,hematocrit,83,0.16409442362993903,0.16409442362993903
pearson,liver,bilirubin_indirect,cbc,rbc,83,0.22532523923158515,0.22532523923158515
